Active;FirstName;LastName;GenderAsString;CantonName;CantonAbbreviation;CouncilName;ParlGroupName;ParlGroupAbbreviation;PartyName;PartyAbbreviation;MaritalStatusText;BirthPlace_City;BirthPlace_Canton;Mandates;DateJoining;DateLeaving;Citizenship;DateOfBirth;DateOfDeath
FAUX;Johann;Amberg;m;Lucerne;LU;Conseil national;;;Conservateurs;Cons*;;;;;03/11/1873;01/12/1878;Sursee (LU);17/01/1830;18/08/1887
FAUX;Johann Ulrich;Ambühl;m;St-Gall;SG;Conseil national;Centre;MC;Libéral;Lib*;;;;;06/12/1869;28/07/1872;Krummenau (SG);28/01/1819;28/07/1872
FAUX;Madeleine;Amgwerd;f;Jura;JU;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Bienne;Berne;"Conseil de ville Delémont: 1985 - 1995; Conseil communal Delémont: dès 1996; Parlement jurassien: dès 1999, Présidente du Parlement jurassien 2003";01/12/2003;02/12/2007;Sattel (SZ),Schwyz (SZ);01/08/1946;
FAUX;Viola;Amherd;f;Valais;VS;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Brigue;Valais;"Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012";31/05/2005;02/12/2007;Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS);07/06/1962;
FAUX;Viola;Amherd;f;Valais;VS;Conseil national;Groupe PDC/PEV/PVL;CEg;Parti démocrate-chrétien suisse;PDC;;Brigue;Valais;"Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012";03/12/2007;04/12/2011;Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS);07/06/1962;
FAUX;Viola;Amherd;f;Valais;VS;Conseil national;Groupe PDC-PEV;CE;Parti démocrate-chrétien suisse;PDC;;Brigue;Valais;"Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012";05/12/2011;29/11/2015;Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS);07/06/1962;
VRAI;Viola;Amherd;f;Valais;VS;Conseil national;Groupe PDC;C;Parti démocrate-chrétien suisse;PDC;;Brigue;Valais;"Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012";30/11/2015;31/12/2018;Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS);07/06/1962;
VRAI;Viola;Amherd;f;Valais;VS;Conseil fédéral;;;Parti démocrate-chrétien suisse;PDC;;Brigue;Valais;"Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012";01/01/2019;;Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS);07/06/1962;
FAUX;P. Albert;Ammann;m;Schaffhouse;SH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1896;02/12/1928;Schaffhouse (SH);07/10/1860;04/06/1929
FAUX;P. Albert;Ammann;m;Schaffhouse;SH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1896;02/12/1928;Schaffhouse (SH);07/10/1860;04/06/1929
FAUX;P. Albert;Ammann;m;Schaffhouse;SH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1896;02/12/1928;Schaffhouse (SH);07/10/1860;04/06/1929
FAUX;Johann Heinrich;Ammann;m;Schaffhouse;SH;Conseil national;Centre;MC;Libéral;Lib*;;;;;03/12/1860;06/12/1863;Schaffhouse (SH);10/10/1820;17/08/1867
FAUX;Johann Heinrich;Ammann;m;Schaffhouse;SH;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;06/07/1857;01/06/1859;Schaffhouse (SH);10/10/1820;17/08/1867
FAUX;Walter;Ammann;m;St-Gall;SG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/03/1976;24/11/1991;Madiswil (BE);07/06/1946;
FAUX;Johann Heinrich;Ammann;m;Schaffhouse;SH;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;12/11/1849;01/06/1855;Schaffhouse (SH);10/10/1820;17/08/1867
FAUX;Johann-Kaspar;Ammann;m;Zurich;ZH;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;16/04/1849;01/08/1849;Unterstrass bei Zürich (ZH),Aussersihl (ZH);12/11/1803;06/11/1870
VRAI;Thomas;Ammann;m;St-Gall;SG;Conseil national;Groupe PDC;C;Parti démocrate-chrétien suisse;PDC;marié(e);Altstätten;St-Gall;Exekutive (Gemeindepräsident) Rüthi (SG): 1997 -2016;30/11/2015;;Kirchberg (SG),Oberriet (SG);13/07/1964;
FAUX;Ulrich;Ammann;m;Berne;BE;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1975;29/11/1987;Madiswil (BE);06/02/1921;20/03/2006
FAUX;Regina;Ammann Schoch;f;Argovie;AG;Conseil national;Groupe AdI/PEP;U;Alliance des Indépendants;AdI;;Schaffhouse;Schaffhouse;Grosser Rat von 1991 bis 1996;01/03/1999;05/12/1999;Zurich (ZH),Wädenswil (ZH),Oberneunforn (TG);19/06/1963;
FAUX;Regina;Ammann Schoch;f;Argovie;AG;Conseil national;Groupe AdI/PEP;U;Alliance des Indépendants;AdI;;Schaffhouse;Schaffhouse;Grosser Rat von 1991 bis 1996;01/03/1999;05/12/1999;Zurich (ZH),Wädenswil (ZH),Oberneunforn (TG);19/06/1963;
FAUX;Johann-Rudolf;Amsler;m;Zurich;ZH;Conseil national;;;Démocrates;Dém*;;;;;04/12/1899;30/10/1917;Meilen (ZH);08/11/1853;30/10/1917
FAUX;Johann Jakob;Amsler;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1896;06/12/1908;Aussersihl (ZH);11/10/1848;12/02/1909
FAUX;Eduard;Amstad;m;Nidwald;NW;Conseil des Etats;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;05/06/1967;06/10/1976;Beckenried (NW);19/03/1922;12/10/2015
FAUX;Joh. Josef M.;Amstad;m;Nidwald;NW;Conseil des Etats;;;Conservateurs;Cons*;;;;;04/06/1884;01/04/1894;Beckenried (NW);25/09/1846;14/02/1926
FAUX;Walter;Amstalden;m;Obwald;OW;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;07/06/1926;01/06/1943;Sarnen (OW);30/08/1883;19/06/1966
FAUX;Walter;Amstalden;m;Obwald;OW;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;07/06/1926;01/06/1943;Sarnen (OW);30/08/1883;19/06/1966
FAUX;Walter;Amstalden;m;Obwald;OW;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;07/06/1926;01/06/1943;Sarnen (OW);30/08/1883;19/06/1966
FAUX;Adrian;Amstutz;m;Berne;BE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Sigriswil;Berne;"Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003";03/12/2007;29/05/2011;Sigriswil (BE);02/12/1953;
FAUX;Adrian;Amstutz;m;Berne;BE;Conseil des Etats;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Sigriswil;Berne;"Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003";30/05/2011;04/12/2011;Sigriswil (BE);02/12/1953;
FAUX;Adrian;Amstutz;m;Berne;BE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Sigriswil;Berne;"Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003";05/12/2011;29/11/2015;Sigriswil (BE);02/12/1953;
FAUX;Adrian;Amstutz;m;Berne;BE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Sigriswil;Berne;"Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003";05/12/2011;29/11/2015;Sigriswil (BE);02/12/1953;
VRAI;Adrian;Amstutz;m;Berne;BE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Sigriswil;Berne;"Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003";30/11/2015;;Sigriswil (BE);02/12/1953;
VRAI;Adrian;Amstutz;m;Berne;BE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Sigriswil;Berne;"Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003";30/11/2015;;Sigriswil (BE);02/12/1953;
FAUX;Adrian;Amstutz;m;Berne;BE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Sigriswil;Berne;"Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003";01/12/2003;02/12/2007;Sigriswil (BE);02/12/1953;
FAUX;Jean-Louis;Ancrenaz;m;Vaud;VD;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;07/12/1857;02/12/1866;Bursins (VD);02/07/1814;07/03/1879
FAUX;Emil;Anderegg;m;St-Gall;SG;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;06/12/1943;02/12/1951;Wattwil (SG);09/11/1903;12/09/1967
FAUX;Johann Georg;Anderegg;m;St-Gall;SG;Conseil national;Centre;MC;Libéral;Lib*;;;;;06/11/1848;21/05/1856;Wattwil (SG);08/07/1792;21/05/1856
FAUX;Georg Friedrich;Anderegg;m;St-Gall;SG;Conseil national;Centre;MC;Libéral;Lib*;;;;;07/12/1863;05/12/1875;Wattwil (SG);16/08/1823;16/01/1883
FAUX;Othmar;Andermatt;m;Zoug;ZG;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;25/01/1971;01/12/1986;Lucerne (LU),Baar (ZG);08/11/1922;
FAUX;Josef;Andermatt;m;Zoug;ZG;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;29/09/1913;12/06/1930;Hünenberg (ZG),Baar (ZG);24/12/1871;15/05/1942
FAUX;Josef;Andermatt;m;Zoug;ZG;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;29/09/1913;12/06/1930;Hünenberg (ZG),Baar (ZG);24/12/1871;15/05/1942
FAUX;Josef;Andermatt;m;Zoug;ZG;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;29/09/1913;12/06/1930;Hünenberg (ZG),Baar (ZG);24/12/1871;15/05/1942
FAUX;Jos. Fridolin;Anderwert;m;Thurgovie;TG;Conseil fédéral;;;Démocrates;Dém*;;;;;10/12/1875;25/12/1880;Emmishofen (TG);19/09/1828;25/12/1880
FAUX;Jos. Fridolin;Anderwert;m;Thurgovie;TG;Conseil national;Gauche démocratique;DL;Démocrates;Dém*;;;;;07/12/1863;01/10/1874;Emmishofen (TG);19/09/1828;25/12/1880
FAUX;Jos. Fridolin;Anderwert;m;Thurgovie;TG;Conseil national;Gauche démocratique;DL;Démocrates;Dém*;;;;;07/12/1863;01/10/1874;Emmishofen (TG);19/09/1828;25/12/1880
FAUX;Jos. Fridolin;Anderwert;m;Thurgovie;TG;Conseil national;Gauche démocratique;DL;Démocrates;Dém*;;;;;07/12/1863;01/10/1874;Emmishofen (TG);19/09/1828;25/12/1880
FAUX;Paul;André;m;Vaud;VD;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;02/12/1878;04/12/1881;Yens (VD);23/02/1837;03/12/1896
FAUX;Paul;Andres;m;Berne;BE;Conseil national;Groupe indépendant;U;Alliance des Indépendants;AdI;;;;;25/03/1941;05/12/1943;Bargen (BE);17/08/1882;19/03/1974
FAUX;Henri;Anet;m;Vaud;VD;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;04/06/1946;30/11/1947;Le Châtelard-sur-Lutry (VD);15/01/1895;14/09/1983
FAUX;Ernst;Anliker;m;Berne;BE;Conseil national;Groupe démocrate;DEM;Jeunes paysans;JB;;;;;02/12/1935;05/12/1943;Gondiswil (BE);21/04/1906;30/06/1977
FAUX;Ernst;Anliker;m;Berne;BE;Conseil national;Groupe démocrate;DEM;Jeunes paysans;JB;;;;;02/12/1935;05/12/1943;Gondiswil (BE);21/04/1906;30/06/1977
FAUX;Rosemarie;Antille;f;Valais;VS;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;;;;31/01/1989;24/11/1991;Chalais (VS);20/04/1949;
FAUX;Charles-Albert;Antille;m;Valais;VS;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Sierre;Valais;Conseiller communal de 1985 à 1991, Président de la Ville de 1992 à 2001;27/04/1998;30/11/2003;St-Luc (VS);18/10/1944;
FAUX;Antonio;Antognini;m;Tessin;TI;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;02/12/1935;01/03/1943;Bellinzona (TI);22/07/1893;01/06/1972
FAUX;Antonio;Antognini;m;Tessin;TI;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;29/03/1943;01/12/1963;Bellinzona (TI);22/07/1893;01/06/1972
FAUX;Antonio;Antognini;m;Tessin;TI;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;29/03/1943;01/12/1963;Bellinzona (TI);22/07/1893;01/06/1972
FAUX;Antonio;Antognini;m;Tessin;TI;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;29/03/1943;01/12/1963;Bellinzona (TI);22/07/1893;01/06/1972
FAUX;Secondo-Vittorio;Antognini;m;Tessin;TI;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;01/07/1923;30/11/1924;Bellinzona (TI);22/08/1877;30/12/1958
FAUX;Francesco;Antognini;m;Tessin;TI;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;01/12/1919;03/12/1922;Bellinzona (TI);28/09/1863;08/06/1953
FAUX;Manfred;Aregger;m;Lucerne;LU;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Hasle;Lucerne;Grossrat 1967 bis 1983 (Präsident 1977);04/12/1995;05/12/1999;Hasle (LU);27/01/1931;
FAUX;Manfred;Aregger;m;Lucerne;LU;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Hasle;Lucerne;Grossrat 1967 bis 1983 (Präsident 1977);26/11/1979;03/12/1995;Hasle (LU);27/01/1931;
FAUX;Willy;Arni;m;Soleure;SO;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1947;03/12/1967;Mühledorf (SO);25/06/1899;21/11/1977
FAUX;Emil;Arnold;m;Bâle-Ville;BS;Conseil national;Groupe communiste;Ko;Parti communiste;PC;;;;;20/09/1932;01/03/1934;Altdorf (UR);22/01/1897;21/10/1974
FAUX;Eduard;Arnold;m;Lucerne;LU;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;02/12/1935;17/12/1942;Lucerne (LU);30/08/1895;02/04/1977
FAUX;Emil;Arnold;m;Bâle-Ville;BS;Conseil national;Groupe du Parti du travail;T;Parti suisse du Travail;PST;;;;;03/12/1951;01/06/1953;Altdorf (UR);22/01/1897;21/10/1974
FAUX;Emil;Arnold;m;Bâle-Ville;BS;Conseil national;Groupe du Parti du travail;T;Parti suisse du Travail;PST;;;;;03/12/1951;01/06/1953;Altdorf (UR);22/01/1897;21/10/1974
FAUX;Josef;Arnold;m;Uri;UR;Conseil national;;;Conservateurs;Cons*;;;;;03/07/1865;30/11/1890;Altdorf (UR);18/03/1825;10/04/1891
FAUX;Leo;Arnold;m;Uri;UR;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;29/11/1971;29/11/1987;Altdorf (UR);17/12/1923;16/05/2014
FAUX;Franz;Arnold;m;Uri;UR;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1947;01/12/1963;Berne (BE),Flüelen (UR);21/08/1897;26/12/1984
FAUX;Josef;Arnold;m;Uri;UR;Conseil des Etats;;;Conservateurs;Cons*;;;;;01/06/1850;01/06/1865;Altdorf (UR);18/03/1825;10/04/1891
VRAI;Beat;Arnold;m;Uri;UR;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Altdorf;Uri;"Legislative des Kantons Uri: von September 2006 bis Juli 2010; Exekutive des Kantons Uri: von August 2010 bis Mai 2016";30/11/2015;;Unterschächen (UR);24/04/1978;
FAUX;Max;Arnold;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;22/09/1975;30/11/1975;Schlierbach (LU);08/01/1909;09/11/1998
FAUX;Max;Arnold;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;03/12/1951;28/11/1971;Schlierbach (LU);08/01/1909;09/11/1998
FAUX;Johann Bartholome;Arpagaus;m;Grisons;GR;Conseil national;Centre;MC;Conservateurs modérés;ConsM*;;;;;01/12/1851;03/12/1854;Cumbel (GR);03/10/1810;03/02/1882
FAUX;Johann Bartholome;Arpagaus;m;Grisons;GR;Conseil des Etats;Centre;MC;Conservateurs modérés;ConsM*;;;;;02/07/1860;01/07/1861;Cumbel (GR);03/10/1810;03/02/1882
VRAI;Sibel;Arslan;f;Bâle-Ville;BS;Conseil national;Groupe des Verts;G;Basels starke Alternative;BastA;;Erzincan;;"Grossrätin Kanton Basel-Stadt: seit Februar 2005; Mitglied der Justiz-, Sicherheits- und Sportkommission (JSSK), Kanton Basel-Stadt: seit 2007; Mitglied der Begnadigungskommission, Kanton Basel-Stadt: seit 2013";30/11/2015;;Bâle (BS);23/06/1980;
FAUX;Adolf;Ast;m;Bâle-Campagne;BL;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;04/12/1922;01/12/1935;Wimmis (BE);16/07/1874;19/09/1936
FAUX;Pierre;Aubert;m;Neuchâtel;NE;Conseil fédéral;;;Parti socialiste suisse;PSS;;;;;01/01/1983;31/12/1983;Savagnier (NE);03/03/1927;08/06/2016
FAUX;Jean-François;Aubert;m;Neuchâtel;NE;Conseil national;Groupe libéral et évangélique;LE;Parti libéral suisse;PLS;;;;;29/11/1971;25/11/1979;Savagnier (NE);11/05/1931;
FAUX;Théodore;Aubert;m;Genève;GE;Conseil national;Groupe libéral-démocratique;L;Parti libéral suisse;PLS;;;;;02/12/1935;03/12/1939;Genève (GE);08/09/1878;19/01/1963
FAUX;Josiane;Aubert;f;Vaud;VD;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Le Chenit;Vaud;"Législatif communal de Le Chenit: depuis 1992 jusqu'à décembre 2007; Législatif cantonal: Constituante depuis avril 1999 jusqu'à mai 2002 et députée depuis mai 2002 jusqu'à janvier 2008";03/12/2007;04/12/2011;Le Chenit (VD);07/04/1949;
FAUX;Pierre;Aubert;m;Neuchâtel;NE;Conseil fédéral;;;Parti socialiste suisse;PSS;;;;;01/01/1987;31/12/1987;Savagnier (NE);03/03/1927;08/06/2016
FAUX;Josiane;Aubert;f;Vaud;VD;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Le Chenit;Vaud;"Législatif communal de Le Chenit: depuis 1992 jusqu'à décembre 2007; Législatif cantonal: Constituante depuis avril 1999 jusqu'à mai 2002 et députée depuis mai 2002 jusqu'à janvier 2008";05/12/2011;01/06/2014;Le Chenit (VD);07/04/1949;
FAUX;Jean-François;Aubert;m;Neuchâtel;NE;Conseil des Etats;Groupe libéral et évangélique;L;Parti libéral suisse;PLS;;;;;26/11/1979;29/11/1987;Savagnier (NE);11/05/1931;
FAUX;Josiane;Aubert;f;Vaud;VD;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Le Chenit;Vaud;"Législatif communal de Le Chenit: depuis 1992 jusqu'à décembre 2007; Législatif cantonal: Constituante depuis avril 1999 jusqu'à mai 2002 et députée depuis mai 2002 jusqu'à janvier 2008";04/06/2007;02/12/2007;Le Chenit (VD);07/04/1949;
FAUX;Pierre;Aubert;m;Neuchâtel;NE;Conseil des Etats;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;29/11/1971;07/12/1977;Savagnier (NE);03/03/1927;08/06/2016
FAUX;F.-Alfred-J.;Aubert;m;Vaud;VD;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;03/12/1900;01/01/1901;L'Abbaye (VD),St-George (VD);03/09/1859;18/12/1923
FAUX;Pierre;Aubert;m;Neuchâtel;NE;Conseil fédéral;;;Parti socialiste suisse;PSS;;;;;07/12/1977;31/12/1987;Savagnier (NE);03/03/1927;08/06/2016
FAUX;Geneviève;Aubry;f;Berne;BE;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;;;;26/11/1979;03/12/1995;Tavannes (BE);04/03/1928;
FAUX;Pierre-Ignace;Aubry;m;Berne;BE;Conseil national;;;Conservateurs;Cons*;;;;;01/12/1851;03/12/1854;Saignelégier (JU);16/10/1796;10/04/1878
FAUX;Felix;Auer;m;Bâle-Campagne;BL;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;29/11/1971;24/11/1991;Bottmingen (BL);16/09/1925;31/07/2016
FAUX;F. Xaver J. K.;Auf der Mauer;m;Schwyz;SZ;Conseil des Etats;;;Conservateurs;Cons*;;;;;04/12/1854;01/12/1861;Brunnen (SZ);29/06/1822;17/02/1904
FAUX;Dominik;Auf der Maur;m;Schwyz;SZ;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;13/03/1950;03/12/1967;Schwyz (SZ);18/09/1896;09/07/1978
FAUX;Dominik;Auf der Maur;m;Schwyz;SZ;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;13/03/1950;03/12/1967;Schwyz (SZ);18/09/1896;09/07/1978
FAUX;Dominik;Auf der Maur;m;Schwyz;SZ;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;13/03/1950;03/12/1967;Schwyz (SZ);18/09/1896;09/07/1978
FAUX;Walter;Augsburger;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;04/12/1967;27/11/1983;Schangnau (BE);13/08/1922;03/07/1997
FAUX;André;Auroi;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;04/06/1963;03/12/1967;Orvin (BE);15/02/1919;13/01/1999
FAUX;Caspar;Baader;m;Bâle-Campagne;BL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Bâle;Bâle-Ville;Exekutive der Gemeinde Bannwil: von 1983 bis 1986;27/04/1998;05/12/1999;Gelterkinden (BL);01/10/1953;
FAUX;Caspar;Baader;m;Bâle-Campagne;BL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Bâle;Bâle-Ville;Exekutive der Gemeinde Bannwil: von 1983 bis 1986;03/12/2007;04/12/2011;Gelterkinden (BL);01/10/1953;
FAUX;Caspar;Baader;m;Bâle-Campagne;BL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Bâle;Bâle-Ville;Exekutive der Gemeinde Bannwil: von 1983 bis 1986;05/12/2011;31/07/2014;Gelterkinden (BL);01/10/1953;
FAUX;Caspar;Baader;m;Bâle-Campagne;BL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Bâle;Bâle-Ville;Exekutive der Gemeinde Bannwil: von 1983 bis 1986;05/12/2011;31/07/2014;Gelterkinden (BL);01/10/1953;
FAUX;Caspar;Baader;m;Bâle-Campagne;BL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Bâle;Bâle-Ville;Exekutive der Gemeinde Bannwil: von 1983 bis 1986;06/12/1999;30/11/2003;Gelterkinden (BL);01/10/1953;
FAUX;Caspar;Baader;m;Bâle-Campagne;BL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Bâle;Bâle-Ville;Exekutive der Gemeinde Bannwil: von 1983 bis 1986;06/12/1999;30/11/2003;Gelterkinden (BL);01/10/1953;
FAUX;Caspar;Baader;m;Bâle-Campagne;BL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Bâle;Bâle-Ville;Exekutive der Gemeinde Bannwil: von 1983 bis 1986;01/12/2003;02/12/2007;Gelterkinden (BL);01/10/1953;
FAUX;Johann Jakob;Baader;m;Bâle-Campagne;BL;Conseil national;Centre;MC;Libéral;Lib*;;;;;03/12/1866;05/12/1869;Gelterkinden (BL);04/04/1810;16/03/1879
FAUX;Jean;Babel;m;Genève;GE;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;06/06/1966;03/12/1967;Veyrier (GE);06/11/1921;25/11/2005
FAUX;Alma;Bacciarini;f;Tessin;TI;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;;;;26/11/1979;27/11/1983;Cureggia (TI);30/03/1921;22/01/2007
