4,Airport ID,Name,City,Country,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
UPG,3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,WAAA,-5.061629772186278,119.5540008544922,47,8.0,N,Asia/Makassar,airport,OurAirports
BIK,3241,Frans Kaisiepo Airport,Biak,Indonesia,WABB,-1.190019965171814,136.10800170898438,46,9.0,N,Asia/Jayapura,airport,OurAirports
NBX,3242,Nabire Airport,Nabire,Indonesia,WABI,-3.3681800365448,135.49600219726562,20,9.0,N,Asia/Jayapura,airport,OurAirports
TIM,3243,Moses Kilangin Airport,Timika,Indonesia,WABP,-4.528279781341553,136.88699340820312,103,9.0,N,Asia/Jayapura,airport,OurAirports
DJJ,3244,Sentani Airport,Jayapura,Indonesia,WAJJ,-2.5769500732421875,140.51600646972656,289,9.0,N,Asia/Jayapura,airport,OurAirports
WMX,3245,Wamena Airport,Wamena,Indonesia,WAJW,-4.1025099754333505,138.95700073242188,5085,9.0,N,Asia/Jayapura,airport,OurAirports
MKQ,3246,Mopah Airport,Merauke,Indonesia,WAKK,-8.520290374755861,140.41799926757812,10,9.0,N,Asia/Jayapura,airport,OurAirports
GTO,3247,Jalaluddin Airport,Gorontalo,Indonesia,WAMG,0.6371189951899999,122.849998474,105,8.0,N,Asia/Makassar,airport,OurAirports
PLW,3249,Mutiara Airport,Palu,Indonesia,WAML,-0.9185420274734496,119.91000366210938,284,8.0,N,Asia/Makassar,airport,OurAirports
MDC,3250,Sam Ratulangi Airport,Manado,Indonesia,WAMM,1.5492600202560425,124.9260025024414,264,8.0,N,Asia/Makassar,airport,OurAirports
PSJ,3251,Kasiguncu Airport,Poso,Indonesia,WAMP,-1.4167499542200002,120.657997131,174,8.0,N,Asia/Makassar,airport,OurAirports
TTE,3253,Sultan Khairun Babullah Airport,Ternate,Indonesia,WAMT,0.8314139842987059,127.38099670410156,49,9.0,N,Asia/Jayapura,airport,OurAirports
LUW,3254,Bubung Airport,Luwuk,Indonesia,WAMW,-1.0389200448989868,122.77200317382812,56,8.0,N,Asia/Makassar,airport,OurAirports
AMQ,3256,"Pattimura Airport, Ambon",Ambon,Indonesia,WAPP,-3.7102599144,128.089004517,33,9.0,N,Asia/Jayapura,airport,OurAirports
FKQ,3257,Fakfak Airport,Fak Fak,Indonesia,WASF,-2.9201900959014893,132.26699829101562,462,9.0,N,Asia/Jayapura,airport,OurAirports
KNG,3258,Kaimana Airport,Kaimana,Indonesia,WASK,-3.6445200443267822,133.69599914550778,19,9.0,N,Asia/Jayapura,airport,OurAirports
BXB,3259,Babo Airport,Babo,Indonesia,WASO,-2.5322399139404297,133.43899536132812,10,9.0,N,Asia/Jayapura,airport,OurAirports
MKW,3260,Rendani Airport,Manokwari,Indonesia,WASR,-0.8918330073356628,134.04899597167972,23,9.0,N,Asia/Jayapura,airport,OurAirports
SOQ,3261,Dominique Edward Osok Airport,Sorong,Indonesia,WAXX,-0.894,131.287,10,9.0,N,Asia/Jayapura,airport,OurAirports
BTU,3262,Bintulu Airport,Bintulu,Malaysia,WBGB,3.1238501071900004,113.019996643,74,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
KCH,3263,Kuching International Airport,Kuching,Malaysia,WBGG,1.4846999645233154,110.34700012207031,89,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
LMN,3264,Limbang Airport,Limbang,Malaysia,WBGJ,4.808300018310547,115.01000213623048,14,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
MUR,3265,Marudi Airport,Marudi,Malaysia,WBGM,4.1789798736572275,114.3290023803711,103,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
MYY,3266,Miri Airport,Miri,Malaysia,WBGR,4.322010040283203,113.98699951171876,59,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
SBW,3267,Sibu Airport,Sibu,Malaysia,WBGS,2.2616000175476074,111.98500061035156,122,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
LDU,3268,Lahad Datu Airport,Lahad Datu,Malaysia,WBKD,5.032249927520752,118.3239974975586,45,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
BKI,3269,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,WBKK,5.9372100830078125,116.0510025024414,10,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
LBU,3270,Labuan Airport,Labuan,Malaysia,WBKL,5.300680160522461,115.25,101,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
TWU,3271,Tawau Airport,Tawau,Malaysia,WBKW,4.320159912109375,118.12799835205078,57,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
BWN,3272,Brunei International Airport,Bandar Seri Begawan,Brunei,WBSB,4.944200038909912,114.9280014038086,73,8.0,U,Asia/Brunei,airport,OurAirports
PKU,3273,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,WIBB,0.4607860147953034,101.44499969482422,102,7.0,N,Asia/Jakarta,airport,OurAirports
CGK,3275,Soekarno-Hatta International Airport,Jakarta,Indonesia,WIII,-6.1255698204,106.65599823,34,7.0,N,Asia/Jakarta,airport,OurAirports
KTG,3282,Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,WIOK,-1.816640019416809,109.96299743652344,46,7.0,N,Asia/Jakarta,airport,OurAirports
PNK,3284,Supadio Airport,Pontianak,Indonesia,WIOO,-0.15071099996566772,109.40399932861328,10,7.0,N,Asia/Jakarta,airport,OurAirports
DJB,3287,Sultan Thaha Airport,Jambi,Indonesia,WIPA,-1.6380200386047363,103.6439971923828,82,7.0,N,Asia/Jakarta,airport,OurAirports
BKS,3288,Fatmawati Soekarno Airport,Bengkulu,Indonesia,WIPL,-3.8637,102.33899699999999,50,7.0,N,Asia/Jakarta,airport,OurAirports
PLM,3289,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,WIPP,-2.8982501029968,104.69999694824,49,7.0,N,Asia/Jakarta,airport,OurAirports
BTJ,3294,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,WITT,5.5228720240100015,95.42063713070002,65,7.0,N,Asia/Jakarta,airport,OurAirports
AOR,3296,Sultan Abdul Halim Airport,Alor Setar,Malaysia,WMKA,6.189670085906982,100.39800262451172,15,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
KBR,3298,Sultan Ismail Petra Airport,Kota Bahru,Malaysia,WMKC,6.166850090026856,102.29299926757812,16,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
KUA,3299,Kuantan Airport,Kuantan,Malaysia,WMKD,3.775389909744263,103.20899963378906,58,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
KTE,3300,Kerteh Airport,Kerteh,Malaysia,WMKE,4.537220001220703,103.427001953125,18,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
IPH,3302,Sultan Azlan Shah Airport,Ipoh,Malaysia,WMKI,4.567969799041748,101.09200286865234,130,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
JHB,3303,Senai International Airport,Johor Bahru,Malaysia,WMKJ,1.6413099765777588,103.66999816894531,135,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
KUL,3304,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,WMKK,2.7455799579619997,101.70999908446998,69,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
LGK,3305,Langkawi International Airport,Langkawi,Malaysia,WMKL,6.329730033874513,99.72869873046876,29,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
TGG,3307,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,WMKN,5.3826398849487305,103.10299682617188,21,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
PEN,3308,Penang International Airport,Penang,Malaysia,WMKP,5.297140121459961,100.2770004272461,11,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
DIL,3310,Presidente Nicolau Lobato International Airport,Dili,East Timor,WPDL,-8.54640007019,125.52600097700001,154,9.0,U,Asia/Dili,airport,OurAirports
SIN,3316,Singapore Changi Airport,Singapore,Singapore,WSSS,1.35019,103.994003,22,8.0,N,Asia/Singapore,airport,OurAirports
ABM,3318,Northern Peninsula Airport,Amberley,Australia,YBAM,-10.9508,142.459,34,10.0,O,Australia/Brisbane,airport,OurAirports
ASP,3319,Alice Springs Airport,Alice Springs,Australia,YBAS,-23.806699752807614,133.90199279785156,1789,9.5,N,Australia/Darwin,airport,OurAirports
BNE,3320,Brisbane International Airport,Brisbane,Australia,YBBN,-27.38419914245605,153.11700439453125,13,10.0,N,Australia/Brisbane,airport,OurAirports
OOL,3321,Gold Coast Airport,Coolangatta,Australia,YBCG,-28.1644001007,153.505004883,21,10.0,N,Australia/Brisbane,airport,OurAirports
CNS,3322,Cairns International Airport,Cairns,Australia,YBCS,-16.885799408,145.755004883,10,10.0,N,Australia/Brisbane,airport,OurAirports
CTL,3323,Charleville Airport,Charlieville,Australia,YBCV,-26.4132995605,146.261993408,1003,10.0,O,Australia/Brisbane,airport,OurAirports
ISA,3324,Mount Isa Airport,Mount Isa,Australia,YBMA,-20.6639003754,139.488998413,1121,10.0,O,Australia/Brisbane,airport,OurAirports
MCY,3325,Sunshine Coast Airport,Maroochydore,Australia,YBMC,-26.6033000946,153.09100341799999,15,10.0,O,Australia/Brisbane,airport,OurAirports
MKY,3326,Mackay Airport,Mackay,Australia,YBMK,-21.171699523900003,149.179992676,19,10.0,O,Australia/Brisbane,airport,OurAirports
PPP,3328,Proserpine Whitsunday Coast Airport,Prosserpine,Australia,YBPN,-20.4950008392,148.552001953,82,10.0,O,Australia/Brisbane,airport,OurAirports
ROK,3329,Rockhampton Airport,Rockhampton,Australia,YBRK,-23.3819007874,150.475006104,34,10.0,O,Australia/Brisbane,airport,OurAirports
TSV,3330,Townsville Airport,Townsville,Australia,YBTL,-19.252500534057614,146.76499938964844,18,10.0,N,Australia/Brisbane,airport,OurAirports
WEI,3331,Weipa Airport,Weipa,Australia,YBWP,-12.6786003113,141.925003052,63,10.0,O,Australia/Brisbane,airport,OurAirports
AVV,3332,Avalon Airport,Avalon,Australia,YMAV,-38.039398193400004,144.468994141,35,10.0,O,Australia/Hobart,airport,OurAirports
ABX,3333,Albury Airport,Albury,Australia,YMAY,-36.06779861450195,146.95799255371094,539,10.0,O,Australia/Sydney,airport,OurAirports
MEB,3334,Melbourne Essendon Airport,Melbourne,Australia,YMEN,-37.72809982299805,144.90199279785156,282,10.0,O,Australia/Hobart,airport,OurAirports
HBA,3336,Hobart International Airport,Hobart,Australia,YMHB,-42.836101532,147.50999450700002,13,10.0,O,Australia/Melbourne,airport,OurAirports
LST,3337,Launceston Airport,Launceston,Australia,YMLT,-41.54529953,147.214004517,562,10.0,O,Australia/Melbourne,airport,OurAirports
MEL,3339,Melbourne International Airport,Melbourne,Australia,YMML,-37.673301696777344,144.84300231933594,434,10.0,O,Australia/Hobart,airport,OurAirports
ADL,3341,Adelaide International Airport,Adelaide,Australia,YPAD,-34.94499969482422,138.531005859375,20,9.5,O,Australia/Adelaide,airport,OurAirports
KTA,3345,Karratha Airport,Karratha,Australia,YPKA,-20.712200164799995,116.773002625,29,8.0,O,Australia/Perth,airport,OurAirports
KGI,3346,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,YPKG,-30.7894001007,121.461997986,1203,8.0,O,Australia/Perth,airport,OurAirports
KNX,3347,Kununurra Airport,Kununurra,Australia,YPKU,-15.7781000137,128.707992554,145,8.0,O,Australia/Perth,airport,OurAirports
LEA,3348,Learmonth Airport,Learmonth,Australia,YPLM,-22.2355995178,114.08899688700001,19,8.0,O,Australia/Perth,airport,OurAirports
PHE,3349,Port Hedland International Airport,Port Hedland,Australia,YPPD,-20.3777999878,118.625999451,33,8.0,O,Australia/Perth,airport,OurAirports
PER,3351,Perth International Airport,Perth,Australia,YPPH,-31.94029998779297,115.96700286865234,67,8.0,N,Australia/Perth,airport,OurAirports
XCH,3353,Christmas Island Airport,Christmas Island,Christmas Island,YPXM,-10.450599670410156,105.69000244140624,916,7.0,U,Indian/Christmas,airport,OurAirports
CBR,3355,Canberra International Airport,Canberra,Australia,YSCB,-35.30690002441406,149.19500732421875,1886,10.0,O,Australia/Sydney,airport,OurAirports
CFS,3356,Coffs Harbour Airport,Coff's Harbour,Australia,YSCH,-30.320600509600002,153.115997314,18,10.0,O,Australia/Sydney,airport,OurAirports
DBO,3358,Dubbo City Regional Airport,Dubbo,Australia,YSDU,-32.2167015076,148.574996948,935,10.0,O,Australia/Sydney,airport,OurAirports
NLK,3359,Norfolk Island International Airport,Norfolk Island,Norfolk Island,YSNF,-29.04159927368164,167.93899536132812,371,11.0,U,Pacific/Norfolk,airport,OurAirports
SYD,3361,Sydney Kingsford Smith International Airport,Sydney,Australia,YSSY,-33.94609832763672,151.177001953125,21,10.0,O,Australia/Sydney,airport,OurAirports
TMW,3362,Tamworth Airport,Tamworth,Australia,YSTW,-31.0839004517,150.847000122,1334,10.0,O,Australia/Sydney,airport,OurAirports
WGA,3363,Wagga Wagga City Airport,Wagga Wagga,Australia,YSWG,-35.1652984619,147.46600341799999,724,10.0,O,Australia/Sydney,airport,OurAirports
PEK,3364,Beijing Capital International Airport,Beijing,China,ZBAA,40.0801010131836,116.58499908447266,116,8.0,U,Asia/Shanghai,airport,OurAirports
HLD,3366,Dongshan Airport,Hailar,China,ZBLA,49.2050018311,119.82499694799999,2169,8.0,U,Asia/Shanghai,airport,OurAirports
TSN,3368,Tianjin Binhai International Airport,Tianjin,China,ZBTJ,39.1244010925,117.346000671,10,8.0,U,Asia/Shanghai,airport,OurAirports
TYN,3369,Taiyuan Wusu Airport,Taiyuan,China,ZBYN,37.74689865112305,112.62799835205078,2575,8.0,U,Asia/Shanghai,airport,OurAirports
CAN,3370,Guangzhou Baiyun International Airport,Guangzhou,China,ZGGG,23.39240074157715,113.29900360107422,50,8.0,U,Asia/Shanghai,airport,OurAirports
CSX,3371,Changsha Huanghua International Airport,Changcha,China,ZGHA,28.189199447600004,113.220001221,217,8.0,U,Asia/Shanghai,airport,OurAirports
KWL,3372,Guilin Liangjiang International Airport,Guilin,China,ZGKL,25.21809959411621,110.03900146484376,570,8.0,U,Asia/Shanghai,airport,OurAirports
NNG,3373,Nanning Wuxu Airport,Nanning,China,ZGNN,22.60829925537109,108.1719970703125,421,8.0,U,Asia/Shanghai,airport,OurAirports
SZX,3374,Shenzhen Bao'an International Airport,Shenzhen,China,ZGSZ,22.639299392700195,113.81099700927734,13,8.0,U,Asia/Shanghai,airport,OurAirports
CGO,3375,Zhengzhou Xinzheng International Airport,Zhengzhou,China,ZHCC,34.519699096699995,113.84100341799999,495,8.0,U,Asia/Shanghai,airport,OurAirports
WUH,3376,Wuhan Tianhe International Airport,Wuhan,China,ZHHH,30.78380012512207,114.20800018310548,113,8.0,U,Asia/Shanghai,airport,OurAirports
FNJ,3377,Pyongyang Sunan International Airport,Pyongyang,North Korea,ZKPY,39.224098,125.66999799999999,117,8.5,U,Asia/Pyongyang,airport,OurAirports
LHW,3378,Lanzhou Zhongchuan Airport,Lanzhou,China,ZLLL,36.5152015686,103.620002747,6388,8.0,U,Asia/Shanghai,airport,OurAirports
XIY,3379,Xi'an Xianyang International Airport,Xi'an,China,ZLXY,34.44710159301758,108.7519989013672,1572,8.0,U,Asia/Shanghai,airport,OurAirports
ULN,3380,Chinggis Khaan International Airport,Ulan Bator,Mongolia,ZMUB,47.84310150146485,106.76699829101562,4364,8.0,U,Asia/Ulaanbaatar,airport,OurAirports
JHG,3381,Xishuangbanna Gasa Airport,Jinghonggasa,China,ZPJH,21.973899841308594,100.76000213623048,1815,8.0,U,Asia/Shanghai,airport,OurAirports
KMG,3382,Kunming Changshui International Airport,Kunming,China,ZPPP,25.101944399999997,102.9291667,6903,8.0,N,Asia/Shanghai,airport,OurAirports
XMN,3383,Xiamen Gaoqi International Airport,Xiamen,China,ZSAM,24.54400062561035,118.12799835205078,59,8.0,U,Asia/Shanghai,airport,OurAirports
KHN,3384,Nanchang Changbei International Airport,Nanchang,China,ZSCN,28.864999771118164,115.9000015258789,143,8.0,U,Asia/Shanghai,airport,OurAirports
FOC,3385,Fuzhou Changle International Airport,Fuzhou,China,ZSFZ,25.935100555419922,119.66300201416016,46,8.0,U,Asia/Shanghai,airport,OurAirports
HGH,3386,Hangzhou Xiaoshan International Airport,Hangzhou,China,ZSHC,30.22949981689453,120.43399810791016,23,8.0,U,Asia/Shanghai,airport,OurAirports
NGB,3387,Ningbo Lishe International Airport,Ninbo,China,ZSNB,29.82670021057129,121.46199798583984,13,8.0,U,Asia/Shanghai,airport,OurAirports
NKG,3388,Nanjing Lukou Airport,Nanjing,China,ZSNJ,31.742000579833984,118.86199951171876,49,8.0,U,Asia/Shanghai,airport,OurAirports
HFE,3389,Hefei Luogang International Airport,Hefei,China,ZSOF,31.78000068664551,117.2979965209961,108,8.0,U,Asia/Shanghai,airport,OurAirports
TAO,3390,Liuting Airport,Qingdao,China,ZSQD,36.2661018372,120.374000549,33,8.0,U,Asia/Shanghai,airport,OurAirports
SHA,3391,Shanghai Hongqiao International Airport,Shanghai,China,ZSSS,31.19790077209473,121.33599853515624,10,8.0,U,Asia/Shanghai,airport,OurAirports
YNT,3392,Yantai Laishan Airport,Yantai,China,ZSYT,37.40169906616211,121.37200164794922,59,8.0,U,Asia/Shanghai,airport,OurAirports
CKG,3393,Chongqing Jiangbei International Airport,Chongqing,China,ZUCK,29.719200134277344,106.64199829101562,1365,8.0,U,Asia/Shanghai,airport,OurAirports
KWE,3394,Longdongbao Airport,Guiyang,China,ZUGY,26.53849983215332,106.8010025024414,3736,8.0,U,Asia/Shanghai,airport,OurAirports
CTU,3395,Chengdu Shuangliu International Airport,Chengdu,China,ZUUU,30.578500747680664,103.9469985961914,1625,8.0,U,Asia/Shanghai,airport,OurAirports
XIC,3396,Xichang Qingshan Airport,Xichang,China,ZUXC,27.98909950256348,102.18399810791016,5112,8.0,U,Asia/Shanghai,airport,OurAirports
KHG,3397,Kashgar Airport,Kashi,China,ZWSH,39.5429000854,76.0199966431,4529,8.0,U,Asia/Shanghai,airport,OurAirports
HTN,3398,Hotan Airport,Hotan,China,ZWTN,37.03850173950195,79.86489868164062,4672,8.0,U,Asia/Shanghai,airport,OurAirports
URC,3399,Ürümqi Diwopu International Airport,Urumqi,China,ZWWW,43.90710067749024,87.47419738769531,2125,8.0,U,Asia/Shanghai,airport,OurAirports
HRB,3400,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457,8.0,U,Asia/Shanghai,airport,OurAirports
MDG,3402,Mudanjiang Hailang International Airport,Mudanjiang,China,ZYMD,44.524101257299996,129.569000244,883,8.0,U,Asia/Shanghai,airport,OurAirports
DLC,3404,Zhoushuizi Airport,Dalian,China,ZYTL,38.9656982421875,121.53900146484376,107,8.0,U,Asia/Shanghai,airport,OurAirports
PVG,3406,Shanghai Pudong International Airport,Shanghai,China,ZSPD,31.143400192260746,121.80500030517578,13,8.0,U,Asia/Shanghai,airport,OurAirports
SZB,3408,Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,WMSA,3.130579948425293,101.54900360107422,90,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
NTQ,3409,Noto Airport,Wajima,Japan,RJNW,37.2930984497,136.962005615,718,9.0,U,Asia/Tokyo,airport,OurAirports
HBE,3410,Borg El Arab International Airport,Alexandria,Egypt,HEBA,30.91769981384277,29.696399688720703,177,2.0,U,Africa/Cairo,airport,OurAirports
BTI,3411,Barter Island LRRS Airport,Barter Island,United States,PABA,70.13400268550001,-143.582000732,2,-9.0,A,America/Anchorage,airport,OurAirports
LUR,3413,Cape Lisburne LRRS Airport,Cape Lisburne,United States,PALU,68.87509918,-166.1100006,16,-9.0,A,America/Anchorage,airport,OurAirports
PIZ,3414,Point Lay LRRS Airport,Point Lay,United States,PPIZ,69.73290253,-163.00500490000002,22,-9.0,A,America/Anchorage,airport,OurAirports
ITO,3415,Hilo International Airport,Hilo,United States,PHTO,19.721399307250977,-155.04800415039062,38,-10.0,N,Pacific/Honolulu,airport,OurAirports
BTT,3417,Bettles Airport,Bettles,United States,PABT,66.91390228,-151.529007,647,-9.0,A,America/Anchorage,airport,OurAirports
FYU,3420,Fort Yukon Airport,Fort Yukon,United States,PFYU,66.57150268554689,-145.25,433,-9.0,A,America/Anchorage,airport,OurAirports
TLJ,3423,Tatalina LRRS Airport,Tatalina,United States,PATL,62.894401550299996,-155.977005005,964,-9.0,A,America/Anchorage,airport,OurAirports
SNP,3426,St Paul Island Airport,St. Paul Island,United States,PASN,57.16730117797852,-170.22000122070312,63,-9.0,A,America/Anchorage,airport,OurAirports
STG,3428,St George Airport,Point Barrow,United States,PAPB,56.5783004761,-169.662002563,125,-9.0,A,America/Anchorage,airport,OurAirports
ILI,3429,Iliamna Airport,Iliamna,United States,PAIL,59.75439835,-154.9109955,192,-9.0,A,America/Anchorage,airport,OurAirports
PTU,3430,Platinum Airport,Port Moller,United States,PAPM,59.01139831542969,-161.82000732421875,15,-9.0,A,America/Anchorage,airport,OurAirports
FSM,3437,Fort Smith Regional Airport,Fort Smith,United States,KFSM,35.33660125732422,-94.36740112304688,469,-6.0,A,America/Chicago,airport,OurAirports
GFK,3442,Grand Forks International Airport,Grand Forks,United States,KGFK,47.949298999999996,-97.176102,845,-6.0,A,America/Chicago,airport,OurAirports
HNM,3445,Hana Airport,Hana,United States,PHHN,20.79560089111328,-156.01400756835938,78,-10.0,A,Pacific/Honolulu,airport,OurAirports
PRC,3446,Ernest A. Love Field,Prescott,United States,KPRC,34.65449905,-112.41999820000001,5045,-7.0,A,America/Phoenix,airport,OurAirports
TTN,3447,Trenton Mercer Airport,Trenton,United States,KTTN,40.27669906616211,-74.8134994506836,213,-5.0,A,America/New_York,airport,OurAirports
BOS,3448,General Edward Lawrence Logan International Airport,Boston,United States,KBOS,42.36429977,-71.00520325,20,-5.0,A,America/New_York,airport,OurAirports
OAK,3453,Metropolitan Oakland International Airport,Oakland,United States,KOAK,37.72129821777344,-122.22100067138672,9,-8.0,A,America/Los_Angeles,airport,OurAirports
OMA,3454,Eppley Airfield,Omaha,United States,KOMA,41.303199768066406,-95.89409637451172,984,-6.0,A,America/Chicago,airport,OurAirports
OGG,3456,Kahului Airport,Kahului,United States,PHOG,20.89859962463379,-156.42999267578125,54,-10.0,N,Pacific/Honolulu,airport,OurAirports
ICT,3457,Wichita Mid Continent Airport,Wichita,United States,KICT,37.649898529052734,-97.43309783935548,1333,-6.0,A,America/Chicago,airport,OurAirports
MCI,3458,Kansas City International Airport,Kansas City,United States,KMCI,39.2976,-94.713898,1026,-6.0,A,America/Chicago,airport,OurAirports
MSN,3459,Dane County Regional Truax Field,Madison,United States,KMSN,43.13990020751953,-89.3375015258789,887,-6.0,A,America/Chicago,airport,OurAirports
DLG,3460,Dillingham Airport,Dillingham,United States,PADL,59.04470062,-158.50500490000002,81,-9.0,A,America/Anchorage,airport,OurAirports
HRO,3461,Boone County Airport,Harrison,United States,KHRO,36.26150131225586,-93.15470123291016,1365,-6.0,A,America/Chicago,airport,OurAirports
